UniqueCount	AmbigCount
0	4
5	0
1	389
0	232
1	368
89	0
222	46
1	46
1	5
0	0
44	0
332	0
0	0
45	0
7	21
162	21
0	115
194	237
0	46
0	219
0	87
75	0
81	0
0	1
0	1
0	3
0	2
198	0
13	0
56	42
0	42
0	0
32	18
0	18
6	5
0	5
52	0
260	0
0	16
11	16
425	0
0	0
0	0
2	0
303	1282
0	1282
2	0
0	0
0	8
0	0
0	8
0	4
0	7
0	4
0	7
49	58
0	58
114	0
4	5
0	5
0	4
0	5
1	10
1	11
0	1
8	16
0	0
0	16
0	0
0	0
0	0
0	0
3	10
2	10
52	0
6	0
31	54
266	54
401	0
17	2
0	0
0	0
20	10
2	7
0	15
154	64
0	44
1	44
0	55
0	338
0	330
0	330
0	328
0	333
0	55
0	32
22	32
83	16
0	16
0	555
0	50
0	48
26	54
3	104
0	106
4	1
4	110
0	2
0	0
5	0
1	685
199	685
21	0
0	0
0	369
0	13
32	409
8	49
81	0
34	239
5	24
81	263
16	16
33	49
0	49
2	168
4	168
8	0
1	1415
2049	1370
28	1328
0	0
1076	0
0	45
20	45
0	468
7	21
69	21
0	532
0	219
0	739
0	217
0	208
0	0
2	1529
113	1529
92	1062
4	1062
3	0
0	0
0	1
12	1
0	2
14	5
5	5
354	0
10	0
660	0
409	69
142	59
53	0
9	77
0	77
61	159
0	222
0	216
39	5
0	5
280	0
0	5
0	5
1	5
2	694
0	715
0	1076
0	0
0	1067
0	23
0	717
0	710
1	574
133	0
560	600
80	599
0	543
83	0
56	262
0	262
0	39
0	1
0	1
0	1
0	0
0	0
0	0
0	0
213	0
0	89
69	89
549	0
30	0
0	0
0	0
27	22
125	22
0	0
0	2
200	2
0	62
2	286
0	322
53	415
0	256
6	235
1143	0
37	136
0	130
0	8
33	0
1261	0
15	154
28	297
0	97
0	203
0	0
0	0
0	34
0	34
0	0
70	0
313	1
23	1
1	2
0	2
918	135
10	518
91	454
0	454
0	103
0	115
111	83
45	106
169	115
0	115
669	0
116	0
0	2
1	6
0	8
0	1
0	8
0	109
597	109
0	0
2	0
6	0
2	0
1	88
31	88
19	58
27	58
2	0
65	0
109	0
91	13
11	13
0	1
17	112
0	205
2617	222
0	0
0	0
0	7
1	28
150	54
0	34
1367	0
0	0
2	217
761	217
0	0
1	0
0	0
4	0
532	0
0	96
1	304
0	304
0	0
3	0
2254	0
116	354
98	366
0	224
0	122
599	122
56	0
6	232
31	50
0	50
0	39
17	39
0	30
0	13
0	18
0	76
0	116
0	116
0	62
0	12
7	12
20	6
0	122
17	609
1	60
0	568
86	0
25	1596
7	1597
0	855
0	17
0	17
0	17
33	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	4
35	21
4	21
93	0
253	0
0	10
227	10
0	0
0	4
0	0
0	4
0	2
0	1
105	74
2	74
1	160
0	1180
12	184
79	1305
696	365
26	365
1421	0
1	0
0	6
43	6
0	13
15	13
71	3
70	0
0	2
0	0
412	0
0	25
0	26
0	20
53	41
0	16
1	16
5	0
0	2
24	0
0	3
0	3
0	53
2	76
8	76
2	0
19	0
0	3
0	2
251	309
261	309
0	30
0	26
1	30
0	2
154	325
340	325
0	1
0	1
15	1485
1120	1485
0	40
0	20
5	41
22	0
0	21
13	24
0	2
0	13
0	7
0	7
0	0
1	17
44	28
29	3233
0	3233
36	180
694	3200
346	0
2	0
2	0
0	490
41	490
1	0
0	416
323	461
2	106
5	9
0	9
0	16
0	11
3	3
7	12
0	0
76	324
404	0
1070	0
27	14
10	22
76	0
61	239
31	100
3	239
0	0
1	11
0	11
19	0
101	0
12	0
0	25
4	41
0	17
0	3
12	5
11	0
0	2
0	25
0	22
0	24
1	6
135	0
1	45
293	45
0	0
0	0
0	239
4	181
905	402
21	5
1844	175
9	175
25	906
0	775
0	424
0	380
1	206
13	206
1	153
0	150
6	29
101	246
0	246
5	224
428	386
38	162
1	36
0	108
85	144
0	0
794	0
366	46
0	46
0	1
273	0
5	70
9	59
31	185
0	185
383	0
242	0
618	396
0	201
12	195
1	0
1	1304
13	1177
73	1291
0	2
0	2
0	2
2	188
1	95
1	259
0	225
0	181
5	35
0	35
5	35
43	1242
1	725
384	1242
0	716
29	0
0	214
3	213
4	1
5	12
0	12
0	106
120	106
0	7
0	7
0	3
0	2
0	0
0	450
0	260
1670	450
529	0
2	47
0	126
2	126
31	126
0	122
4	0
1	2
0	0
119	381
0	8
2	7
0	13
38	81
6	77
4	78
0	819
0	235
0	691
17	818
1288	0
3	266
10	20
8	333
0	330
22	0
0	7
2	8
0	5
0	4
1978	0
49	217
31	217
67	207
95	207
74	0
16	197
5553	783
0	586
238	171
0	171
91	19
0	19
31	120
0	15
5	120
23	25
1	25
329	0
0	0
1	2
1	2
0	256
11	36
255	256
72	0
2365	0
6	697
71	697
0	166
123	166
1	0
2	13
0	0
0	5
0	0
0	11
0	13
15	160
0	160
0	208
99	208
0	59
118	59
284	0
0	471
0	409
0	83
0	387
0	89
0	77
13	76
771	211
0	280
0	280
105	0
0	13
0	10
0	16
485	47
37	0
0	22
47	22
27	0
354	0
40	79
0	79
3	0
1	1
0	1
0	111
7	111
63	0
151	0
1402	87
11	11
0	11
77	3
0	3
6	43
6	43
99	1120
86	1133
25	1079
0	132
0	157
0	698
14	392
0	772
0	445
0	355
105	0
2	13
150	0
3	0
23	12
0	5
0	0
205	0
575	0
0	756
98	745
1	718
0	492
4	332
0	195
1	0
407	616
0	240
6	376
0	40
58	40
0	20
0	0
2	5
1	10
15	10
887	74
101	74
0	0
0	32
0	130
63	131
0	2
13	2
10	0
0	10
0	11
158	0
1	599
42	528
1	877
145	776
65	0
1344	51
0	51
0	0
0	0
0	0
0	0
4	100
702	100
932	350
1	429
21	525
29	6
0	6
5	0
164	677
0	619
0	677
9	31
0	30
2	26
27	62
0	43
16	31
0	0
0	3
0	430
0	414
0	135
0	433
76	210
14	210
1	2
0	2
14	0
0	0
139	0
5	9
0	9
135	0
40	59
1155	79
18	79
373	82
4	82
43	0
0	0
0	15
148	26
2	27
7	1847
1	58
0	2033
19	2013
2	2013
0	2061
0	1842
0	38
3	0
57	0
0	0
0	0
3	63
10	63
1449	0
0	5
0	0
24	0
6	4
0	4
20	41
0	38
0	41
117	150
0	150
88	1005
106	589
0	78
0	927
0	460
0	0
0	0
84	5
58	6
0	3
0	4
0	3
4	4
242	5
4	5
391	0
0	10
4004	0
3	0
0	0
5	0
769	0
505	0
0	217
885	217
5	94
0	83
0	36
0	16
71	16
81	25
1	11
0	17
2	126
2	10
0	317
10	364
12	720
0	749
4	713
0	742
707	0
290	0
0	1
7	1
0	4
3	6
18	6
107	67
5	136
6	135
96	123
0	114
46	114
2495	704
0	5
0	192
0	371
0	136
1	0
51	471
5	89
5	19
5	472
0	474
97	0
72600	4
46	0
0	2
2	2
297	170
11	170
0	0
0	0
4	0
0	95
2	6
2	34
1	12
3	118
0	21
0	16
60	309
89	326
19	27
14	188
13	44
0	108
10	61
515	627
109	623
49	307
0	94
0	107
1399	0
57	0
0	2556
13	2605
6381	4472
71	123
0	116
5	74
40	37
0	32
4	5
110	0
0	9
0	112
0	40
0	112
73	218
0	208
1	251
819	835
13	835
3	0
18	329
47	329
3	0
0	0
0	0
0	0
0	0
11	0
69	0
3	36
950	36
0	0
13	1
0	1
14	15
0	12
0	0
7	0
1	0
0	0
0	0
365	0
0	928
0	1031
0	460
34	1083
2	113
75	0
12	5
0	3
0	559
131	559
0	1
0	1
2774	874
0	874
40	0
0	260
573	260
0	1
20	284
9	275
0	291
0	59
0	0
0	0
0	0
280	33
0	33
1686	1676
787	1675
107	0
0	479
24	504
0	535
188	0
1	9
132	40
0	31
139	542
4	57
0	543
0	0
977	0
7	21
3	21
0	1
0	4
0	1
0	1
0	1
0	16
7	16
0	4
482	0
48	0
0	327
859	416
2	353
0	95
255	108
1	7
2	33
19	23
0	9
1	9
40	2142
8	1407
0	698
118	2116
3	1493
0	121
43	121
119	0
1	2
4	2
0	2
8	2
0	2
634	273
0	112
651	267
203	0
0	149
30	149
1	44
4	44
311	170
2	173
0	143
155	113
0	38
0	75
0	401
1017	401
41	0
2908	0
0	0
25	1260
556	622
12	1234
3	23
3	657
0	576
417	814
42	450
0	453
0	634
0	478
1	599
0	544
149	0
322	0
2	151
0	95
5	118
25	4
0	2
70	1
3	134
0	0
318	0
22	28
1	26
0	28
0	0
12	0
239	0
0	25
206	25
89	5
4	5
0	15
5	15
2	0
0	150
93	150
0	0
8	25
0	73
644	98
0	26
17	569
1	700
0	116
0	12
0	529
6	422
0	612
1	571
0	733
0	2
0	2
89	59
3	54
0	64
12	6
0	901
136	377
332	932
1	0
4	0
215	0
1	12
0	12
15	103
0	42
1	112
278	0
0	1
0	1
0	1
0	2
31	3
0	0
0	0
1104	0
0	5
0	5
388	0
2	2
0	2
0	23
226	23
3	11
0	11
42	564
4	73
9	339
5	25
0	91
0	143
2	509
2	11
1	11
142	2102
0	2102
3	0
0	123
217	124
0	60
0	1187
181	1248
0	99
0	56
60	99
0	18
0	12
0	8
0	11
0	115
80	523
0	520
2	522
353	0
0	26
1	26
13	112
4	47
0	112
2	40
0	0
0	1
213	0
1161	0
0	10
50	5
0	0
0	0
12	0
137	0
67	0
0	756
742	766
0	601
1	757
0	591
4	14
59	0
0	187
0	210
4	859
4	162
0	155
0	213
0	184
0	562
1128	1777
0	708
5	508
234	0
8	979
12	983
333	680
126	2232
0	2232
0	0
0	0
22	12
0	12
189	117
0	117
0	0
0	0
36	27
0	37
0	128
10	151
1	0
12	42
256	42
1511	0
2803	0
347	1003
38	69
2	1003
12	3
1	30
5	67
8	67
0	0
7	93
2	93
93	0
4	7
0	5
0	7
0	279
0	46
0	394
0	412
0	0
0	14
0	6
0	64
11	41
0	3
0	38
551	13
0	13
52	0
21	147
0	135
0	315
4	315
2	0
0	1
2	1
250	44
1	44
116	0
7	109
0	107
2	122
3	22
35	22
2682	0
203	1205
5	1205
0	1269
652	1269
2	0
85	21
28	1036
41	148
0	22
1	97
0	74
0	1036
33	581
12	313
30	273
0	313
0	4
59	0
0	28
206	113
1	116
0	814
230	518
0	536
3	2778
4	3074
0	0
366	0
16	0
101	1094
81	1095
2	469
479	0
448	390
0	390
0	0
14	257
4674	257
4	125
34	125
3	0
6	266
568	266
261	125
20	61
1	63
24	0
17	809
0	116
15	809
1	11
11	11
2	36
0	18
4	31
1	0
0	0
0	18
19	18
4	0
64	121
45	121
0	29
0	223
0	239
15	239
0	2
0	2
0	2
0	20
47	20
0	13
0	779
0	595
11	230
0	0
0	27
0	1
0	5
0	5
0	5
0	4
0	58
0	58
295	104
27	632
0	3
0	632
0	400
8	304
11	336
25	391
0	521
1745	611
0	534
1	0
2	0
0	23
1	3
0	22
0	32
7	32
0	0
157	0
238	0
147	414
0	414
19	0
144	0
17	14
1	346
0	385
5	380
0	302
3	376
1	19
0	377
2	15
0	2418
13	2464
2817	2968
85	2949
185	0
204	0
32	0
5	189
0	43
10	0
7	14
0	276
306	307
3	19
0	2
0	8
4	8
461	0
3	61
200	0
0	25
6	32
94	91
0	39
113	4
0	4
102	0
21	0
0	3057
1186	3096
0	1865
0	237
0	408
6	17
0	2
11	2
0	621
0	854
53	846
0	708
25	92
4	180
0	3
9	100
0	176
1	174
436	79
0	79
0	584
0	587
22	608
0	626
0	427
0	564
183	51
6	51
0	9
17	77
12	184
729	184
0	17
9	115
12	114
0	16
0	2
0	2
48	0
353	0
1	45
304	45
0	258
3	258
0	42
0	82
13	82
0	69
152	69
1	8
84	8
105	1
96	15
26	15
4	27
1	12
2	27
0	1
0	1
0	1
0	0
0	1
0	1
272	193
37	193
26	794
92	799
616	813
0	292
0	217
1391	321
0	285
0	252
2	0
670	0
3	33
2	33
0	0
10	1088
32	85
352	1010
5	217
0	350
0	1163
85	254
4	188
0	49
2	4
5	71
1	255
758	3014
0	3014
84	405
1388	685
1	3
297	0
2	76
221	76
62	38
167	0
0	734
0	720
19	117
0	877
807	892
0	0
2	180
0	144
893	177
649	0
124	0
5	59
32	173
0	45
0	60
0	98
91	171
3051	27
0	27
4	0
409	1253
0	1263
1	77
0	0
0	0
3045	2585
0	2398
0	2585
23	0
65	0
211	0
381	121
0	121
116	0
27	28
11	0
0	0
0	0
0	0
1	24
61	24
0	0
1	0
0	1
0	167
13	310
103	310
45	0
0	1
0	0
0	0
148	28
0	28
85	9
1	9
581	0
0	22
1	49
0	35
21	62
0	0
20	64
10	64
7	119
166	119
44	0
270	0
14	2
800	0
0	4
0	0
0	9
0	8
39	3
0	3
179	3
0	0
0	7
8	7
25	1610
12	2208
10	1227
0	813
2	464
0	31
0	394
0	637
0	82
0	1
145	1
1	0
0	0
0	0
0	0
0	0
5	1
0	1
17	0
2	247
5	42
4	3
16	221
7	8
1	217
173	241
109	84
0	84
2	1039
0	0
0	1483
3	1488
0	1505
26	64
0	277
239	298
3	3
31	0
21	0
0	281
3	989
0	435
0	95
0	989
8	18
14	0
0	0
0	6
13	9
0	3
0	9
22	9
6	7
0	7
0	6
0	0
4	86
0	86
23	0
19	0
0	1047
0	189
1	158
14	943
40	1015
8	104
25	129
1	215
1	167
357	146
0	160
0	856
45	1100
2	1143
2	34
116	98
2	64
0	1
0	0
0	0
0	0
0	0
264	0
510	0
131	0
0	18
0	11
156	72
31	72
0	0
0	0
0	0
3	0
0	0
9	0
373	0
713	0
0	0
3664	1160
0	1189
50	526
3	1
99	38
0	38
0	107
29	107
203	0
56	7
0	43
199	43
33	441
250	208
0	5
4	5
0	679
348	676
0	617
178	0
0	3
0	3
0	0
116	0
0	113
60	137
0	49
0	90
350	0
330	27
0	27
4	666
0	118
18	121
0	85
219	23
1	23
1	19
0	20
1253	0
1	95
5	86
9	206
410	144
5	54
0	3
0	3
0	1
0	3
125	470
0	435
0	431
0	949
3403	949
11	4
0	4
0	46
0	117
0	147
1	265
469	405
14	13
1256	78
7	78
0	14
197	14
0	0
0	0
0	0
0	0
2	5
19	5
124	0
0	1868
1880	1868
5376	464
0	464
1	0
0	2287
233	2320
13	54
6068	2252
27	97
92	195
197	198
1	0
0	0
2	64
61	61
0	0
0	0
0	0
1	153
94	3
16	156
100	0
1	1
0	4
0	1176
11	46
209	1682
539	1128
3	0
13	315
2308	0
6	22
72	22
0	0
3	0
486	0
104	1171
37	1172
14	176
0	0
14	152
7	53
5	1
24	0
0	231
0	237
1	283
312	313
0	80
2	15
0	12
25	316
2	32
4	0
0	0
3	0
0	188
160	188
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
50	462
43	541
198	616
0	325
0	1636
174	1636
1	0
0	40
0	43
0	0
0	94
120	94
0	17
14	17
0	0
87	36
6	36
0	227
1	148
46	682
0	275
0	161
1	582
189	0
10	19
0	19
0	0
0	0
22	56
35	56
14	24
0	143
0	147
0	151
0	1530
346	1530
0	50
0	117
0	21
4	122
11	7
127	2229
12	28
0	2223
0	70
41	148
0	148
277	0
684	70
0	46
38	25
3	5
17	3
48	27
18	27
13	415
48	415
0	0
581	0
265	143
7	143
17	142
96	142
76	88
0	88
224	40
12	40
12	35
26	35
0	46
21	46
0	3
0	3
0	3
2	1
2	90
1	531
0	1479
474	1482
17	10
0	10
755	0
0	34
0	29
0	106
0	109
9	0
30	561
7	176
0	147
0	557
915	407
71	93
30	313
168	0
2	5
49	56
0	57
0	48
0	0
3	0
10	136
0	136
0	4
0	3
0	1
0	125
0	67
104	115
35	1
106	641
4	15
0	62
0	641
62	30
1	30
0	0
0	0
1	0
0	18
0	54
6	234
1	40
0	211
0	178
2	409
0	176
3	249
0	205
0	110
5	1
0	1
0	263
0	251
1	260
0	453
17	455
941	519
8	538
0	53
0	53
0	0
0	0
0	0
0	0
123	172
4	172
3	83
13	0
1308	83
26	97
0	97
0	1
6	1
137	0
23	0
0	136
30	207
656	207
0	2
0	2
0	29
24	148
2	148
393	0
62	0
56	108
4	37
10	81
24	14
16	35
0	7
0	0
0	0
0	0
0	34
1	137
0	96
103	151
0	0
0	0
0	0
0	2
0	1
0	6
0	6
0	6
84	341
7	327
1	25
0	23
6	134
0	39
53	127
0	52
2	44
0	39
8	52
68	13
0	13
0	55
0	41
14	55
298	0
0	0
6	0
3	57
0	58
43	71
1	0
3	76
21	76
3530	150
1	149
187	0
3	0
71	30
70	16
3	39
0	49
30	62
0	4
11	0
873	0
692	0
331	0
23	3
0	3
4	4
0	13
18	13
0	0
79	21
0	13
5	16
0	1091
0	5958
0	5818
114	5877
0	6018
32	0
12	1
0	1
0	12
51	10
0	7
404	112
2	112
0	0
0	204
0	43
5	176
0	18
146	379
778	1004
12	851
12	0
0	26
56	26
0	27
12	27
33	83
0	71
12	75
0	53
3	98
0	33
8	100
1691	0
0	0
10	56
31	56
0	752
442	752
319	413
0	141
0	305
0	4
0	0
15	4
0	0
18	0
547	0
1	32
577	32
0	0
0	0
0	0
0	0
0	0
0	66
1	130
120	75
0	141
543	1491
97	1491
129	461
0	461
36	551
11	450
123	450
862	436
0	4
0	4
0	0
0	0
0	0
20	0
0	2
0	2
82	0
0	807
16	7
0	138
4	729
2	471
122	0
0	62
292	124
0	86
1529	0
1057	0
1	0
1	28
0	131
6	267
0	269
0	276
1	2
0	874
16	283
0	2001
2	933
8	2000
1	2003
98	0
17	0
328	23
0	23
0	1
213	69
23	69
3	27
17	27
0	0
11	0
8	117
10	117
24	57
0	61
13	73
1	31
0	29
0	1743
74	1746
0	34
0	202
0	1322
778	0
1110	0
1	0
0	0
0	0
0	0
338	0
0	4
0	4
93	0
1062	0
7	0
1	50
50	50
4	499
1	9
8	259
36	259
642	101
6	101
72	237
293	237
0	0
0	0
0	0
42	38
2	38
0	9
131	0
5	16
19	17
0	11
12	11
213	13
1	13
0	1462
0	1454
20	1674
32	1469
58	0
925	0
324	0
0	12
12	0
0	0
0	0
239	0
0	0
22	19
0	18
0	19
440	0
0	24
0	3
1	3
0	4
52	24
671	0
761	0
5	65
477	321
0	321
206	118
84	118
0	322
0	7
143	324
62	328
6	35
0	35
2	0
517	0
279	0
0	126
38	127
1	30
0	98
0	119
23	126
0	0
0	0
0	37
8	275
0	0
1	0
0	0
0	4
3	4
11	208
0	54
0	208
18	0
46	494
0	494
18	424
0	390
1	413
5	184
33	184
403	150
13	33
1335	150
425	0
444	0
0	8
0	8
21	24
2	7
38	95
0	95
0	38
0	30
13	79
0	10
3	10
0	79
3	20
107	19
0	19
2	0
23	14
0	14
1	44
21	0
10	10
19	10
11	122
7	122
108	1024
78	722
602	2453
34	2517
0	2
0	1
0	2
0	0
199	230
0	1
0	0
35	15
0	15
0	157
0	88
0	449
58	415
6	7
0	6
0	78
85	78
571	408
18	408
0	0
0	16
4	16
0	255
0	255
52	96
38	131
17	0
1	0
2	0
0	0
2	0
1	2
0	2
1	8
45	171
39	171
0	0
4	169
63	12
50	0
0	101
16	101
23	24
6	978
5	997
8	95
0	1
2	0
0	257
179	257
1358	0
0	3
0	3
128	35
0	35
0	547
5	423
9	531
0	527
2	537
34	124
192	124
1	17
0	0
292	0
0	77
4	79
3	11
20	79
11	0
68	184
2	184
2162	1590
16	1655
1	49
0	332
0	0
538	0
194	0
0	750
5	3412
35	3420
0	1
1	4
0	4
220	0
12	11
0	11
138	0
0	11
0	6
0	9
0	10
0	10
0	10
0	3
0	2
122	0
48	66
0	29
0	0
33	0
157	0
0	11
0	9
0	5
12	14
0	14
0	58
0	283
1	556
0	542
0	12
0	399
0	547
0	549
0	33
47	72
4	57
5	20
75	4
3	4
0	2
2	2
0	128
74	128
97	0
0	48
0	0
1	48
0	0
0	0
0	0
18	109
0	110
0	9
0	110
1	0
71	0
15	0
9	0
0	0
0	0
677	150
0	150
1	0
0	13
0	16
3	16
0	0
26	0
1	0
0	0
0	10
0	25
0	15
1	0
0	6
4	5
0	0
65	0
2	31
1	31
0	1
474	2119
18	2119
2	0
0	63
12	62
0	3
0	3
0	3
4	236
0	17
9	236
1	89
91	89
0	60
0	71
0	234
1	201
31	302
0	39
0	33
0	184
0	0
49	382
3	352
3	319
262	784
20	770
0	780
0	810
0	2
0	6
0	4
1	16
3	17
0	0
0	0
0	0
2	0
73	695
0	639
46	471
0	827
0	0
0	5
0	6
0	5
0	5
0	5
2	7
0	3
0	101
174	101
561	8
0	229
0	246
0	116
2	235
3487	0
0	1
0	1
0	119
309	130
0	121
0	128
0	119
1808	0
0	0
0	0
0	0
593	0
13	581
0	102
166	1611
0	578
0	1611
0	54
24	830
194	830
535	0
56	0
30	0
2674	0
0	12
1	83
1	83
3860	0
0	0
0	36
15	36
0	287
2	530
0	285
0	527
0	0
0	0
8	105
244	0
1	3
0	1
77	4
0	0
0	0
0	129
42	129
42	606
0	81
10	604
40	12
3	0
0	0
45	0
0	223
0	168
0	238
0	110
0	259
0	264
175	84
0	84
0	0
51	0
0	33
0	93
14	116
0	40
31	0
2	16
269	16
4	0
2	4
2	4
23	263
589	263
65	0
52	0
5	11
0	4
0	0
434	0
38	2
5	2
0	48
13	37
240	49
2	0
573	68
35	67
143	108
0	97
0	12
0	11
60	48
72	0
547	0
33	118
2	118
0	99
6	99
0	0
0	1459
1193	1434
11	546
37	410
0	78
6	78
0	0
343	2377
7	2377
28	44
0	39
0	2
0	44
0	44
4	140
18	730
409	0
0	185
201	187
3	0
0	594
5	9
28	1167
530	1153
5	1076
0	538
0	502
7	25
2	25
1527	0
0	22
44	45
2	45
0	12
0	1
0	9
201	0
0	14
0	10
0	314
46	314
40	20
1	20
87	8
2	8
11	0
115	8
68	8
1095	431
254	430
370	2181
0	557
0	2092
0	1853
0	1903
0	2088
0	1888
0	1707
0	2144
0	1690
0	2086
100	0
18	36
0	36
0	10
0	0
0	0
4	0
0	1
0	0
0	2
0	2
163	0
527	0
16	157
0	215
0	80
5	226
2	7
8	24
865	0
20	0
64	169
9	55
111	154
21	39
1	39
0	0
0	1108
0	1251
0	1253
4	13
153	0
1	0
0	0
23	29
1628	53
195	24
15	0
349	0
0	0
36	18
0	18
9	0
0	40
7	40
1	33
0	33
4	16
2	39
0	40
29	36
0	36
0	0
0	0
2	15
0	2
1	14
6	87
2	72
38	0
43	1695
4	1695
0	31
3	33
1	2
13	260
36	260
0	260
0	507
2	431
183	0
30	0
0	321
80	343
1	358
194	0
0	40
18	40
0	35
56	39
1	39
55	0
128	0
0	0
6	0
22	68
438	6
0	62
1	7
0	0
0	0
0	0
0	0
4700	0
0	85
4	85
0	61
0	0
0	0
0	0
1	430
7	430
2	12
0	13
0	30
5	25
9326	2496
0	2496
0	0
102	501
0	475
0	26
0	474
0	9
5	9
0	2
3	422
0	0
0	93
0	91
0	84
23	53
0	55
61	0
71	618
664	0
6	3
0	3
0	219
0	367
21	357
4	326
0	97
0	326
31	58
0	217
1	0
8	0
0	42
12	42
1011	3
1	0
405	0
0	1
0	1
0	2
0	2
0	3
0	3
0	2
0	3
0	2
0	1
1	1
349	343
87	343
288	0
0	35
0	30
1	34
0	26
98	0
5	0
0	0
0	0
3	1
0	1048
19	0
21	86
460	2835
69	33
1	2750
19	73
25	997
41	997
194	0
35	0
18	2
3	2
0	2
1	9
0	8
0	9
449	0
1	22
14	53
0	32
0	16
48	0
0	1619
739	1619
7	221
107	237
0	0
3	23
1	23
0	88
3	88
2	162
0	324
0	397
1	397
9	218
57	249
1	86
0	136
0	118
0	225
0	152
142	0
0	194
0	69
129	218
284	260
0	256
0	1
0	3
0	3
0	0
8	3
1	0
0	1
3	3
0	327
28	683
477	550
3	517
46	9
74	427
0	427
13	0
29	284
107	284
1	279
4	86
0	195
242	335
0	204
0	325
0	194
157	0
0	0
0	0
0	0
0	0
9	207
10	136
0	207
0	0
2	19
0	87
2	55
113	133
1	36
49	2
0	0
0	0
0	0
4	115
118	226
28	111
234	0
14	17
0	17
0	10
24	11
0	11
1	0
0	0
3	1
0	1
0	1
0	0
0	31
89	31
8	0
15	0
0	502
222	502
0	49
2	131
0	23
0	120
23	119
0	113
0	1
0	1
0	26
1	30
0	30
0	1
742	0
0	0
28	0
0	0
0	2
0	1
0	2
0	0
50	0
0	432
208	432
3	242
0	174
0	242
111	0
1	0
0	0
0	8
1	64
14	64
114	0
173	0
274	0
51	185
30	185
0	2
102	0
0	19
0	425
0	66
0	117
1	46
31	431
245	0
4	220
0	82
0	34
0	135
8	20
5	929
3	929
22	78
0	442
582	442
860	0
1459	0
1	955
440	864
29	162
2	736
1103	1279
36	750
99	1278
0	0
0	0
0	0
1	9
337	48
0	48
11	389
0	117
0	398
1	376
1	73
0	72
96	0
0	64
0	255
40	86
10	784
11	208
0	787
1	17
311	0
36	0
366	208
0	161
4	45
4	33
94	0
5	0
0	0
0	567
0	95
7	5
0	5
0	37
13	201
0	198
0	58
0	190
0	201
0	9
4	528
0	626
0	660
0	635
95	0
24	0
1	0
1	84
481	84
2	0
104	0
0	0
63	663
0	162
0	619
2	612
0	0
145	0
219	0
0	11
0	47
0	2
61	49
0	13
0	11
1	13
71	514
79	514
1	151
8	13
0	0
0	4
6	11
0	2408
12	23
442	2408
72	181
1	0
0	28
0	11
55	42
