UniqueCount	AmbigCount
0	1
0	1
7	0
0	585
0	382
0	526
304	0
286	82
5	83
2	15
0	0
55	0
392	0
0	0
25	0
6	12
154	12
0	113
145	220
0	44
0	216
0	82
56	0
88	0
0	1
0	1
1	5
0	4
524	0
30	0
42	42
0	42
0	0
32	7
1	7
2	4
0	4
47	0
283	0
6	22
24	22
495	0
0	0
0	0
1	0
237	1727
0	1727
3	1
3	85
3	375
0	79
0	374
0	269
12	370
3	267
0	370
24	27
0	27
131	0
1	8
0	8
0	4
4	5
0	19
0	19
0	1
6	13
0	0
0	13
0	0
0	0
0	0
0	0
2	15
1	15
73	0
4	0
41	60
274	63
532	0
7	2
1	2
0	2
33	14
1	7
0	18
150	99
2	70
0	69
2	90
0	472
0	474
1	459
0	458
0	460
0	52
0	41
48	41
99	20
0	20
0	808
0	64
0	61
11	84
6	99
0	102
6	1
4	104
0	14
0	1
9	0
1	880
306	880
24	0
0	0
0	413
0	12
21	460
2	54
118	0
92	331
1	48
140	379
18	37
57	65
0	65
3	71
4	71
6	0
1	2000
2394	1875
53	1895
0	0
1101	0
0	104
32	104
2	771
2	10
49	10
0	787
0	353
0	1129
0	353
0	336
3	0
1	2283
132	2283
111	985
3	985
6	0
0	0
0	1
20	1
2	4
23	10
3	10
324	0
11	0
596	0
745	66
189	51
102	0
14	113
0	113
82	190
0	241
2	241
36	6
0	6
257	0
0	1
0	1
4	1
0	766
0	802
0	1052
0	0
0	1043
0	28
0	802
0	792
1	591
138	0
301	722
101	722
0	669
63	0
43	299
0	299
0	47
17	30
0	29
0	11
0	0
0	0
0	0
0	0
223	0
0	196
95	196
575	0
48	0
1	0
0	0
21	14
147	14
2	0
2	1
249	1
0	80
2	509
0	619
99	707
0	447
8	463
1086	0
35	212
0	210
0	2
21	0
1906	0
16	131
17	257
1	100
1	158
0	5
0	5
0	86
0	86
0	2
60	0
507	0
0	0
1	3
5	3
987	485
21	634
85	539
0	539
0	176
1	193
76	114
45	177
175	109
0	109
904	0
117	0
0	8
1	14
0	19
0	4
1	19
0	243
1566	243
0	0
1	0
7	0
1	0
0	93
30	93
35	107
41	107
1	1
28	0
176	0
90	11
9	11
0	17
12	53
0	90
1274	102
0	2
0	2
0	9
1	23
112	50
0	37
1935	0
0	0
0	241
1282	241
2	1
0	1
0	0
9	0
519	0
0	109
3	318
0	317
0	1
5	1
2382	0
96	531
62	555
0	333
0	131
693	131
111	0
10	410
24	79
0	79
0	23
15	23
0	29
2	17
1	18
0	59
0	86
0	86
1	36
0	8
1	11
13	9
0	139
16	638
0	77
0	590
156	0
10	1708
5	1710
0	1095
1	35
2	35
0	35
58	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
5	3
27	25
2	25
133	0
324	0
1	19
322	19
0	2
0	5
0	1
0	5
0	3
0	2
112	89
0	89
0	92
0	1340
17	101
50	1418
812	751
26	751
1341	0
1	1
0	8
40	8
0	25
3	25
87	2
86	0
0	18
0	3
501	0
0	18
0	18
0	15
43	27
0	11
2	11
6	0
0	1
31	0
0	1
0	1
0	59
1	75
11	75
0	0
66	0
0	13
0	12
328	353
262	353
0	17
0	15
0	17
0	3
202	418
573	418
0	6
0	6
3	1730
986	1730
0	12
1	7
5	13
13	0
0	88
101	100
0	7
0	54
0	15
0	15
0	0
1	9
39	19
14	2933
0	2934
22	190
356	2911
342	0
2	0
0	0
0	352
30	352
2	0
0	594
522	648
0	149
1	6
1	5
0	15
1	6
1	4
10	16
0	0
49	243
423	0
693	0
28	26
7	31
116	0
118	352
31	131
0	353
1	0
2	31
0	31
18	0
46	0
3	0
0	49
1	73
0	28
0	16
7	1
5	0
0	0
0	17
0	17
0	17
1	3
237	0
0	60
328	60
0	0
0	0
0	297
3	155
810	441
5	6
1113	96
2	96
36	925
0	765
0	590
0	558
5	350
18	343
6	179
0	177
14	50
62	219
0	219
4	392
538	613
29	221
1	57
0	100
130	157
0	0
710	0
494	34
0	35
0	0
355	0
11	93
11	72
32	217
0	217
402	0
217	0
538	618
0	369
11	249
6	0
0	1425
9	1308
31	1415
0	13
0	15
0	13
3	148
0	80
1	211
0	185
0	164
0	4
0	4
0	4
25	1055
1	623
233	1055
1	619
28	1
1	209
2	211
15	0
2	33
0	31
0	90
129	90
0	4
0	3
0	4
0	1
0	0
0	365
0	189
1355	365
755	0
1	75
0	196
5	196
45	194
2	193
5	1
1	2
0	0
85	338
0	7
0	1
0	7
71	177
7	169
0	173
0	760
0	232
0	613
19	760
1397	0
1	344
6	48
4	499
0	493
19	0
1	2
0	3
0	2
0	2
2574	0
80	282
17	282
71	231
135	231
91	1
11	223
4718	681
0	458
245	155
1	155
108	20
0	20
23	158
0	19
4	158
21	51
0	51
335	0
0	0
2	1
1	1
0	321
5	60
190	321
115	0
2197	0
3	572
60	572
2	208
130	208
3	0
7	10
0	0
0	2
0	0
0	9
0	10
15	193
1	193
0	253
122	253
0	58
166	58
292	0
0	737
0	622
0	138
0	614
0	133
0	127
16	127
760	247
0	295
0	297
75	0
0	9
0	9
0	10
560	56
42	0
0	24
53	24
31	0
514	0
59	149
0	149
12	0
1	1
0	1
0	127
10	127
89	0
172	0
1070	74
6	5
0	5
47	1
0	1
3	117
4	117
75	1308
97	1326
16	1522
0	199
0	222
0	1004
21	659
0	1087
1	669
0	588
134	0
3	24
167	0
3	0
15	10
0	6
0	0
217	0
873	0
0	726
90	724
0	692
0	746
14	527
0	326
1	0
430	1042
0	381
1	661
0	42
73	42
1	21
0	0
0	10
1	3
15	5
667	87
76	87
0	0
0	55
0	165
47	167
0	0
4	0
8	0
1	8
0	8
158	0
0	535
42	470
0	854
74	779
37	0
1432	55
0	55
0	0
1	0
0	0
0	0
6	110
759	110
476	462
0	558
21	662
19	13
1	13
0	0
198	777
0	714
0	777
21	34
0	30
4	29
35	87
0	54
26	30
0	0
1	4
0	452
0	436
0	159
0	456
88	384
46	384
1	0
0	0
9	0
0	0
374	0
0	14
0	14
65	0
91	86
689	67
13	67
270	73
1	73
52	0
2	0
0	7
142	20
5	18
3	2772
0	92
0	3036
26	3024
2	3004
0	3073
0	2765
0	38
3	0
76	0
1	0
1	0
2	34
14	34
1190	0
0	4
0	0
12	0
8	6
0	6
42	63
0	61
0	63
75	189
0	189
73	739
71	416
0	52
0	704
0	334
0	0
0	0
95	6
53	6
0	5
0	10
0	10
4	10
250	4
1	4
444	0
0	4
4060	0
4	1
0	1
13	1
861	0
351	0
1	472
1554	472
4	70
0	54
0	34
0	21
62	21
75	31
1	15
0	23
1	119
3	9
0	343
11	391
11	1544
0	1673
9	1529
0	1659
3708	0
427	0
0	2
4	2
0	5
2	8
14	8
128	98
19	199
8	192
157	150
0	196
39	196
2040	705
1	5
0	164
0	427
0	109
1	0
85	645
3	127
3	16
2	649
0	648
220	0
61528	0
62	0
0	1
0	1
226	169
8	169
0	0
0	0
5	0
0	126
10	8
3	35
0	16
7	150
0	16
1	27
66	439
62	450
25	36
16	282
11	74
0	114
14	58
601	743
181	740
62	395
2	93
2	111
1812	0
146	0
0	3318
14	4063
6781	6237
29	138
0	128
5	68
70	53
0	41
6	12
215	0
0	4
0	90
0	42
0	90
66	253
0	209
2	285
745	1068
13	1068
8	0
23	277
13	277
2	0
0	0
0	0
0	0
5	0
3	0
92	0
2	21
687	21
0	0
9	1
1	1
13	36
0	15
1	0
3	0
0	0
0	0
0	0
439	0
0	921
0	993
0	506
29	1058
1	141
59	0
10	2
0	2
0	1152
180	1152
0	1
0	1
3247	989
1	989
44	0
0	231
661	231
0	0
29	294
8	281
0	305
0	45
0	1
0	1
0	1
230	20
0	20
958	1349
530	1348
163	0
0	449
25	500
1	519
173	0
1	5
156	38
0	33
120	552
2	70
0	554
0	0
1387	0
6	19
0	19
0	0
1	4
0	0
0	0
0	0
1	20
2	20
0	5
769	0
82	0
0	454
1155	575
2	515
0	155
233	169
1	7
3	41
8	35
0	1
0	1
29	2277
9	1279
0	593
86	2053
3	1521
0	187
42	187
135	0
0	2
1	3
0	1
6	2
0	2
717	267
0	87
764	263
263	0
0	236
47	236
0	51
6	51
298	156
2	160
0	70
163	135
0	51
0	84
0	490
973	490
15	0
1659	0
0	0
20	1049
415	556
17	1031
2	28
7	958
0	772
366	1159
26	631
0	633
0	925
0	647
4	867
0	737
127	0
219	0
13	181
0	112
10	135
17	5
0	5
65	0
1	132
0	0
555	0
19	22
2	19
0	22
0	1
10	1
196	0
0	19
198	19
90	3
0	3
1	29
11	33
1	3
0	185
68	188
1	0
9	38
1	107
1032	145
0	50
28	893
0	966
0	154
0	14
1	817
8	563
0	939
0	879
0	1022
0	0
0	0
95	46
3	48
8	54
9	4
0	1022
212	530
511	1077
2	0
2	0
251	0
3	16
0	16
18	129
1	31
1	136
520	0
0	1
0	1
0	1
0	13
24	13
0	0
0	0
1479	0
0	1
0	2
472	0
1	3
0	3
0	19
295	19
2	5
0	5
24	508
3	93
8	314
1	28
0	96
0	164
0	445
2	26
1	26
236	3282
0	3282
4	0
0	99
338	99
0	57
0	1708
257	1765
1	88
0	50
54	88
1	37
0	25
0	23
0	33
1	166
94	665
0	665
1	665
370	0
0	32
5	32
12	109
0	50
0	109
1	40
0	0
0	3
102	0
1626	0
0	7
32	9
0	3
2	3
103	0
162	0
84	0
0	1106
823	1120
0	885
0	1106
0	917
1	0
39	0
0	327
0	348
1	1391
7	166
1	249
0	343
0	298
0	644
1463	1879
0	541
13	705
556	0
5	1338
4	1341
337	995
130	2747
0	2747
0	0
0	0
20	19
0	19
180	141
0	141
0	1
0	1
24	21
0	33
0	153
1	178
1	0
5	63
387	63
1247	1
3515	0
302	1006
43	79
1	1006
7	2
0	12
1	34
5	34
0	0
12	59
7	59
110	0
0	8
0	5
0	8
0	365
0	59
1	420
0	434
0	1
0	11
0	2
1	37
12	31
0	0
0	31
519	9
0	9
32	0
20	169
0	143
0	320
4	335
10	0
0	1
0	1
207	35
2	35
111	0
11	122
0	126
6	136
0	16
46	16
2239	0
151	1561
7	1561
0	1259
400	1259
0	0
98	16
32	1102
71	209
1	32
0	107
2	96
0	1102
46	695
2	275
31	254
0	275
0	3
43	0
2	64
277	176
0	177
0	645
388	469
0	411
9	3222
1	3397
0	0
476	0
36	0
69	1163
106	1163
3	714
603	0
537	484
0	484
0	0
6	238
4248	238
0	69
12	69
2	0
4	285
562	285
161	69
6	19
0	50
43	0
25	956
2	137
22	956
0	12
3	12
0	25
0	11
0	24
0	0
0	0
0	28
16	28
2	0
75	174
67	174
0	40
0	286
0	305
39	305
0	7
0	7
0	7
0	18
64	18
0	11
0	1130
5	902
10	365
0	0
0	42
0	1
0	4
0	4
0	4
0	4
0	46
0	46
216	44
10	592
0	2
1	592
0	697
6	521
22	599
50	682
0	777
1885	941
0	789
0	0
2	0
1	42
1	13
0	32
0	27
9	27
0	0
151	0
246	0
61	245
0	245
21	0
128	0
7	14
1	416
0	426
5	422
0	344
4	442
0	11
0	441
0	14
0	4527
6	4603
3564	5227
68	5208
215	0
21	0
20	0
5	346
0	60
23	0
13	15
0	232
189	273
0	26
0	5
0	13
2	13
470	0
3	123
276	0
0	73
4	88
173	216
0	66
101	5
1	5
101	0
15	0
0	4300
1452	4366
0	2313
0	284
0	422
1	37
0	2
7	2
0	753
0	1076
76	1084
0	825
74	233
5	364
0	7
18	248
0	357
5	354
797	174
0	173
0	300
0	295
7	314
0	333
0	217
0	288
331	41
3	41
0	8
29	98
20	253
741	253
0	17
31	116
14	116
0	17
6	1
0	1
66	0
518	0
0	26
222	26
1	294
2	294
1	53
0	112
2	112
1	102
199	102
3	7
107	7
151	2
91	11
31	11
3	31
0	18
0	31
0	0
0	0
0	0
0	0
0	0
0	0
366	289
58	289
38	958
183	976
564	993
0	338
0	230
886	373
0	323
0	275
81	0
758	0
0	35
0	35
0	0
8	1350
25	154
538	1278
4	315
0	410
1	1471
74	261
7	197
0	80
3	7
2	83
1	263
669	3269
0	3269
90	396
1785	766
1	1
472	0
8	163
233	163
83	47
166	0
0	1016
0	993
23	148
0	1373
957	1395
0	0
3	189
0	148
975	185
722	0
175	0
3	78
88	239
0	61
0	77
0	124
164	239
3641	39
0	39
0	0
447	1694
0	1706
3	95
0	0
0	0
2154	2950
0	2693
0	2950
19	0
135	0
337	0
379	109
0	109
112	0
5	14
14	0
4	0
0	0
0	0
1	34
54	34
0	0
1	0
0	1
0	120
8	202
65	203
53	0
0	0
0	0
0	0
238	28
0	28
75	5
0	5
726	0
0	75
2	137
0	123
32	185
0	0
9	101
20	101
2	108
74	108
61	0
237	0
12	1
979	0
0	5
0	0
3	6
0	6
20	6
0	6
157	1
1	0
0	10
22	10
17	1752
20	2302
13	1467
0	842
1	463
0	52
1	615
1	929
0	143
0	0
183	0
2	4
0	0
0	0
0	0
0	1
2	2
0	2
14	0
5	346
2	70
3	4
10	314
9	11
0	310
91	343
177	137
0	137
2	1820
1	0
0	1905
2	1914
0	1921
20	80
0	348
215	374
6	6
40	0
22	0
0	697
14	1877
0	974
0	241
0	1877
25	16
3	0
0	1
0	3
3	4
0	1
0	29
64	29
8	5
0	5
0	5
6	0
3	81
0	81
9	0
29	0
0	1633
0	231
5	259
23	1372
55	1489
17	108
28	183
0	447
2	295
767	268
0	207
0	1350
73	1666
1	1727
6	46
124	155
0	109
0	1
0	1
0	3
0	3
0	2
473	0
554	0
130	0
0	15
0	13
311	197
55	197
0	0
0	0
0	0
2	0
0	0
10	0
387	0
579	0
0	0
2019	905
0	922
15	339
6	1
93	26
0	26
0	73
20	73
163	0
94	11
1	36
232	36
39	607
362	321
0	9
1	9
0	1069
146	1065
0	979
187	0
0	1
0	1
0	0
157	0
0	149
78	177
0	55
1	135
522	0
264	25
0	25
13	1291
0	186
22	193
0	145
161	47
0	47
3	18
0	17
1056	0
5	160
4	91
10	293
369	214
10	70
0	6
0	6
0	3
0	4
147	406
0	365
0	365
0	1235
3677	1235
7	10
0	10
2	60
1	211
0	362
0	660
703	906
0	9
1304	69
12	69
0	14
175	14
0	1
0	1
0	0
0	1
1	8
14	8
163	0
0	1975
1615	1976
6049	530
0	530
0	0
0	2804
176	2864
17	56
8062	2734
64	119
107	267
141	231
0	0
0	0
1	100
84	99
0	0
0	0
0	0
0	250
133	1
13	251
107	0
0	0
0	1
0	1498
5	39
192	2109
452	1506
0	0
13	550
2176	0
2	31
130	31
0	0
6	0
24	0
36	315
22	315
11	104
0	0
4	84
2	43
0	2
18	0
0	468
0	483
1	522
321	568
0	103
6	28
0	21
47	578
0	29
1	0
0	2
7	2
0	134
131	134
0	4
0	4
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	1
0	1
0	1
3	1
2	0
0	2
0	1
0	0
89	578
36	494
121	654
0	432
0	2166
180	2166
1	3
0	58
0	54
7	0
0	215
139	215
0	13
11	13
0	1
108	57
6	57
0	222
2	250
49	897
0	283
1	142
3	708
189	0
24	29
1	29
0	0
0	0
23	81
59	81
19	47
0	150
0	155
0	156
0	1813
439	1813
0	38
0	101
0	13
0	106
3	6
176	2543
7	37
0	2536
0	105
69	224
0	224
167	0
979	94
0	56
29	38
0	1
27	4
50	16
15	16
86	348
40	348
0	0
469	0
241	203
8	203
18	147
59	147
122	126
2	126
151	40
12	40
8	28
12	28
0	51
21	51
0	1
0	1
0	1
1	1
4	143
1	510
0	1632
330	1633
14	11
0	11
767	0
0	55
0	50
0	118
0	128
6	0
44	741
12	227
0	210
0	736
947	540
71	166
33	374
223	0
0	13
55	81
0	81
0	68
1	0
1	0
9	212
1	212
0	4
0	3
0	1
0	155
0	76
140	140
45	0
89	723
4	19
0	39
0	723
47	34
1	34
0	0
0	0
1	0
0	23
0	47
14	216
0	34
0	208
0	153
3	647
2	297
7	469
0	369
0	168
7	0
0	0
0	367
0	350
0	364
0	428
12	428
1059	473
5	480
0	51
0	51
0	0
0	0
0	0
0	0
109	205
5	205
2	96
9	0
1634	96
30	105
0	105
0	1
7	1
161	0
41	0
0	169
27	263
670	263
1	9
0	9
0	28
18	135
7	130
256	0
91	0
58	122
2	49
10	84
26	23
16	44
0	5
0	0
0	0
0	0
0	94
0	279
0	203
165	297
0	0
0	0
0	0
0	4
0	1
0	9
0	9
0	8
70	440
8	431
0	30
0	35
2	137
0	30
34	151
0	61
0	58
1	46
17	61
86	18
0	18
0	60
0	41
12	60
454	0
0	1
8	1
0	145
7	136
58	157
0	0
2	70
24	70
3778	165
1	165
205	0
8	0
80	25
44	18
1	42
0	61
19	75
1	11
31	0
1093	0
708	0
411	0
31	5
0	5
1	5
0	14
4	14
0	0
78	13
0	7
3	11
0	1451
0	7164
0	6929
99	7064
0	7228
48	0
13	1
1	1
0	15
25	16
1	10
454	151
3	151
0	0
0	204
0	55
4	170
0	29
251	641
611	1462
43	1184
22	0
0	35
70	35
0	36
18	36
36	112
1	99
11	106
0	52
2	120
0	34
4	120
1837	0
15	0
33	214
102	214
0	1009
495	1009
216	304
0	83
0	249
0	2
0	0
14	2
0	0
10	0
437	0
0	27
610	27
0	2
0	7
0	7
0	2
0	2
0	61
1	154
77	113
0	167
445	1643
98	1643
138	668
0	668
38	1041
56	1439
295	1439
1789	1391
0	1
1	1
0	0
0	0
0	0
14	0
0	2
0	2
120	0
0	787
12	2
0	154
3	711
1	439
259	0
0	44
344	125
0	97
10332	0
1271	0
0	0
1	19
0	137
3	257
0	253
0	264
0	10
0	725
11	261
0	2009
0	843
2	2009
0	2018
100	0
19	0
649	45
0	45
0	2
323	95
25	95
2	25
20	25
2	0
10	0
16	180
23	180
7	45
0	46
1	53
0	29
0	24
0	1498
67	1500
0	26
0	199
0	1191
958	0
1481	0
3	0
1	0
0	0
0	0
138	0
0	10
2	11
72	0
1577	0
10	0
0	87
110	87
7	827
1	13
8	319
40	319
1116	124
2	124
58	303
214	303
0	0
0	0
0	0
43	67
0	67
0	7
69	0
8	25
22	25
0	5
20	5
243	9
0	9
0	1531
0	1509
17	1816
30	1533
77	0
1388	0
414	0
0	14
39	0
0	0
0	0
151	0
1	2
31	22
0	25
0	25
248	0
0	18
0	1
0	2
0	2
36	18
512	0
941	0
1	59
468	285
0	284
361	128
113	128
0	533
5	11
207	542
195	543
1	15
1	15
5	0
803	0
505	0
0	135
6	137
3	49
0	113
0	129
59	131
0	0
41	21
1	56
8	423
0	0
3	0
0	2
0	0
0	0
9	151
0	25
0	151
24	0
21	497
0	497
71	394
0	373
0	380
5	184
52	184
339	161
1	33
1334	161
482	0
453	0
0	184
0	199
425	480
12	8
29	62
0	62
0	52
0	40
7	116
0	9
5	23
0	116
4	25
105	5
0	5
4	0
20	38
0	1
9	54
16	0
18	21
12	21
10	92
6	92
52	1367
114	1056
935	4105
30	4275
0	1
0	1
0	1
0	0
152	224
0	1
0	0
34	5
0	5
0	255
1	147
1	654
44	602
5	7
2	7
0	84
99	84
410	337
15	337
7	0
0	11
14	11
0	328
0	328
77	176
25	119
17	0
0	0
13	3
7	3
3	0
1	3
0	3
0	10
28	195
44	195
0	0
3	274
86	26
47	0
0	200
12	192
64	54
2	1410
5	1474
5	185
0	7
18	2
0	407
95	407
1507	0
0	12
0	12
66	22
0	22
0	1036
5	732
13	718
0	726
4	736
12	128
187	128
1	20
0	3
326	0
0	71
1	72
0	10
19	72
182	0
90	239
0	239
1152	1395
24	1448
1	40
0	384
0	0
597	0
245	0
0	782
10	4270
36	4285
0	1
0	2
0	1
247	0
7	5
0	5
194	0
0	12
0	10
0	11
0	7
0	7
0	7
0	4
1	7
190	0
55	75
1	60
0	0
44	0
150	0
0	13
0	32
3	22
5	43
0	43
0	75
0	460
0	813
0	798
0	7
0	588
0	760
0	751
0	45
102	128
0	92
5	47
99	7
5	7
0	2
8	2
0	101
63	101
82	0
0	53
0	0
1	53
0	1
0	1
0	0
26	142
0	142
0	13
0	142
2	0
57	0
13	0
53	0
0	0
0	0
646	166
0	166
1	0
0	6
0	6
0	6
4	0
10	0
3	3
0	3
0	18
0	39
0	21
0	0
2	20
5	20
0	2
122	0
8	39
0	39
1	0
532	1974
10	1974
2	0
0	107
15	107
0	1
0	0
0	0
0	101
0	4
4	101
1	110
115	110
0	88
0	62
0	267
0	196
11	303
0	32
0	23
0	184
0	0
54	424
5	411
1	324
175	639
12	623
0	632
0	654
0	7
0	17
1	9
2	25
2	25
0	0
0	0
0	0
3	0
60	703
0	587
38	463
2	798
2	0
0	6
0	6
0	6
0	6
0	6
8	6
0	4
0	91
124	91
524	8
1	395
0	402
0	179
3	403
3003	0
0	0
0	0
0	124
352	151
0	125
0	148
0	122
5245	0
0	0
0	0
0	0
425	0
11	571
0	108
100	1265
0	569
0	1265
0	37
24	900
205	900
732	0
59	0
34	0
3026	0
0	16
0	126
8	126
7869	0
1	0
0	39
12	39
0	387
8	600
0	384
0	597
0	0
0	0
9	177
332	0
0	4
0	1
60	5
0	0
0	0
0	198
88	198
44	746
1	129
9	745
39	11
30	0
1	0
65	0
0	273
0	174
0	283
0	159
0	312
1	311
211	62
0	62
0	0
78	0
1	27
0	91
10	101
0	31
54	0
1	39
273	39
2	0
1	1
4	1
55	254
565	254
40	0
53	3
6	16
0	9
0	0
717	0
17	9
1	9
0	59
3	48
244	59
1	0
361	39
22	39
230	162
0	150
0	9
0	12
63	46
80	0
710	0
12	94
0	94
3	167
0	167
0	0
1	2695
1137	2650
5	570
41	448
0	91
6	91
2	0
222	3076
4	3076
36	66
1	62
0	5
0	65
0	65
5	186
12	1393
542	0
0	185
226	188
1	0
0	625
6	7
21	1322
496	1309
6	1225
0	591
0	552
7	28
2	28
1410	1
0	40
47	66
0	66
0	12
0	1
0	12
365	1
0	15
0	12
0	383
55	383
64	64
0	64
71	9
7	9
31	0
159	18
83	18
1663	716
312	716
580	4000
0	1057
0	3846
0	3297
0	3503
0	3837
0	3383
0	2944
0	3939
0	2913
0	3825
133	0
21	85
0	85
0	12
0	0
1	0
17	0
0	1
0	0
0	1
0	1
32	0
397	0
17	203
0	267
0	94
2	288
0	10
1	49
632	0
41	0
70	217
11	91
65	198
12	31
0	31
0	0
0	1430
0	1564
0	1565
3	23
262	0
7	0
0	0
16	38
2875	68
259	30
16	0
420	0
0	0
40	24
0	24
27	0
0	87
24	87
0	32
0	31
2	10
0	41
0	40
26	35
0	35
0	0
0	0
2	33
0	2
3	15
17	107
0	74
15	0
36	2014
2	2014
1	395
61	464
33	69
12	272
39	272
0	272
1	821
2	714
71	0
20	0
0	366
62	388
1	404
225	0
0	48
10	48
0	28
39	34
0	34
66	0
91	0
0	1
4	1
28	60
400	0
0	60
1	5
0	0
0	0
0	0
0	0
4878	0
0	58
2	58
0	42
2	2
0	2
15	2
0	426
0	426
2	11
1	12
0	27
7	20
8233	2310
0	2310
0	0
131	592
0	547
0	45
0	546
0	5
2	5
0	3
4	225
0	0
0	77
0	73
1	67
19	44
0	45
23	0
134	918
559	0
0	0
0	0
0	249
0	375
2	361
4	350
0	73
0	330
38	97
1	245
2	0
4	0
0	94
32	94
976	3
0	0
1655	1
0	24
0	23
1	23
0	23
0	25
0	26
0	24
0	27
0	23
0	2
1	2
363	382
164	382
515	0
0	199
0	169
6	196
0	161
61	0
3	0
0	0
0	0
2	1
0	1259
18	0
22	129
403	4625
49	44
0	4499
30	112
13	783
20	783
141	0
35	0
24	4
0	4
0	4
5	18
0	18
0	18
444	0
0	25
13	41
0	21
0	13
40	0
0	1682
567	1682
3	285
117	318
0	0
4	31
0	31
3	62
3	62
2	191
0	343
0	422
0	421
6	609
139	669
0	218
0	103
0	109
1	183
0	118
249	0
0	208
0	68
134	210
306	381
0	372
1	2
0	7
0	0
0	2
6	2
0	0
0	0
0	2
1	439
34	883
420	729
8	690
49	6
99	616
0	616
5	0
32	315
80	315
1	314
0	98
1	219
229	344
0	226
0	335
0	219
191	0
0	0
0	0
0	0
0	0
2	199
12	143
0	199
0	0
0	17
0	120
5	59
120	171
0	38
38	0
0	0
0	0
0	0
3	134
95	244
28	110
292	0
10	10
0	8
0	7
19	9
0	9
3	0
0	0
2	2
0	6
0	6
0	5
0	60
100	60
11	2
32	0
0	667
221	667
0	68
0	164
0	43
1	159
15	158
0	152
0	1
0	1
0	40
2	42
2	42
0	0
625	0
192	0
31	0
0	0
0	2
0	2
0	2
0	0
61	0
0	387
194	387
7	343
1	267
0	343
139	0
0	0
0	0
0	9
2	59
14	59
268	0
229	0
407	0
42	207
34	207
0	4
145	0
0	27
0	792
0	95
0	226
0	63
58	794
318	0
3	240
0	111
0	34
0	132
6	10
2	601
1	601
8	68
0	470
466	470
673	0
1516	0
5	1654
613	1542
78	238
1	940
754	1268
20	951
81	1267
0	17
0	17
0	18
25	149
375	43
1	43
9	472
0	151
0	480
1	442
2	147
0	147
87	0
0	60
0	323
26	104
12	995
7	263
0	998
2	41
187	0
30	0
390	211
0	162
1	48
1	37
164	0
2	13
0	13
0	843
0	142
6	10
0	10
0	38
27	265
4	264
0	87
0	251
0	265
0	10
3	552
0	736
0	770
1	739
104	1
60	1
1	0
0	88
477	88
4	0
116	0
0	0
63	933
0	213
0	891
0	884
0	0
79	0
156	0
0	16
0	73
0	4
99	77
0	1
0	1
0	1
111	563
143	561
